Date,Open,Close,High,Low,Volume
11/1/2013,1758.7,1761.64,1765.67,1752.7,199400
10/31/2013,1763.24,1756.54,1768.53,1755.72,230647
10/30/2013,1772.27,1763.31,1775.22,1757.24,195265
10/29/2013,1762.93,1771.95,1772.09,1762.93,193385
10/28/2013,1759.42,1762.11,1764.99,1757.67,182534
10/25/2013,1756.19,1759.77,1759.82,1752.45,193570
10/24/2013,1747.48,1752.07,1753.94,1745.5,214928
10/23/2013,1752.27,1746.38,1752.27,1740.5,212766
10/22/2013,1746.48,1754.67,1759.33,1746.48,222972
10/21/2013,1745.2,1744.66,1747.79,1740.67,174258
10/18/2013,1736.72,1744.5,1745.31,1735.74,227676
10/17/2013,1718.32,1733.15,1733.45,1714.12,202494
10/16/2013,1700.49,1721.54,1721.76,1700.49,202263
10/15/2013,1709.17,1698.06,1711.57,1695.93,191844
10/14/2013,1699.86,1710.14,1711.03,1692.13,160098
10/11/2013,1691.09,1703.2,1703.44,1688.52,176723
10/10/2013,1662.27,1692.56,1692.56,1660.88,200426
10/9/2013,1657.14,1656.4,1662.47,1646.47,215403
10/8/2013,1676.22,1655.45,1676.79,1655.03,204680
10/7/2013,1687.15,1676.12,1687.15,1674.7,154617
10/4/2013,1678.79,1690.5,1691.94,1677.33,165082
10/3/2013,1691.81,1678.66,1692.35,1670.36,189608
10/2/2013,1691.09,1693.87,1693.87,1680.34,178938
10/1/2013,1682.41,1695,1696.55,1682.07,171864
9/30/2013,1687.26,1681.55,1687.26,1674.99,185723
9/27/2013,1695.52,1691.75,1695.52,1687.11,161939
9/26/2013,1694.05,1698.67,1703.85,1693.11,156996
9/25/2013,1698.02,1692.77,1701.71,1691.88,182542
9/24/2013,1702.6,1697.42,1707.63,1694.9,196472
9/23/2013,1711.44,1701.84,1711.44,1697.1,182618
9/20/2013,1722.44,1709.91,1725.23,1708.89,303104
9/19/2013,1727.34,1722.34,1729.86,1720.2,201883
9/18/2013,1705.74,1725.52,1729.44,1700.35,219315
9/17/2013,1697.73,1704.76,1705.52,1697.73,160967
9/16/2013,1691.7,1697.6,1704.95,1691.7,172749
9/13/2013,1685.04,1687.99,1688.73,1682.22,142458
9/12/2013,1689.21,1683.42,1689.97,1681.96,169902
9/11/2013,1681.04,1689.13,1689.13,1678.7,180645
9/10/2013,1674.32,1683.99,1684.09,1674.32,216514
9/9/2013,1656.85,1671.71,1672.4,1656.85,169325
9/6/2013,1657.44,1655.17,1664.83,1640.62,188962
9/5/2013,1653.35,1655.08,1659.17,1653.07,157352
9/4/2013,1640.72,1653.08,1655.72,1637.41,200041
9/3/2013,1635.95,1639.77,1651.35,1633.41,187169
8/30/2013,1638.89,1632.97,1640.08,1628.05,158047
8/29/2013,1633.5,1638.17,1646.41,1630.88,143252
8/28/2013,1630.25,1634.96,1641.18,1627.47,162926
8/27/2013,1652.54,1630.48,1652.54,1629.05,192137
8/26/2013,1664.08,1656.78,1669.51,1656.02,149268
8/23/2013,1659.92,1663.5,1664.85,1654.81,169241
8/22/2013,1645.03,1656.96,1659.55,1645.03,140223
8/21/2013,1650.66,1642.8,1656.99,1639.43,169830
8/20/2013,1646.81,1652.35,1658.92,1646.08,165244
8/19/2013,1655.25,1646.06,1659.18,1645.84,157980
8/16/2013,1661.22,1655.83,1663.6,1652.61,181789
8/15/2013,1679.61,1661.32,1679.61,1658.59,201402
8/14/2013,1693.88,1685.39,1695.52,1684.83,167164
8/13/2013,1690.65,1694.16,1696.81,1682.62,175822
8/12/2013,1688.37,1689.47,1691.49,1683.35,142277
8/9/2013,1696.1,1691.42,1699.42,1686.02,152867
8/8/2013,1693.35,1697.48,1700.18,1688.38,172247
8/7/2013,1695.3,1690.91,1695.3,1684.91,168607
8/6/2013,1705.79,1697.37,1705.79,1693.29,169961
8/5/2013,1708.01,1707.14,1709.24,1703.55,141755
8/2/2013,1706.1,1709.67,1709.67,1700.68,174541
8/1/2013,1689.42,1706.87,1707.85,1689.42,204531
7/31/2013,1687.76,1685.73,1698.43,1684.94,229596
7/30/2013,1687.92,1685.96,1693.19,1682.42,200087
7/29/2013,1690.32,1685.33,1690.92,1681.86,174647
7/26/2013,1687.31,1691.65,1691.85,1676.03,196398
7/25/2013,1685.21,1690.25,1690.94,1680.07,242798
7/24/2013,1696.06,1685.94,1698.38,1682.57,197734
7/23/2013,1696.63,1692.39,1698.78,1691.13,175398
7/22/2013,1694.41,1695.53,1697.61,1690.67,165863
7/19/2013,1686.15,1692.09,1692.09,1684.08,233881
7/18/2013,1681.05,1689.37,1693.12,1681.05,210836
7/17/2013,1677.91,1680.91,1684.75,1677.91,187616
7/16/2013,1682.7,1676.26,1683.73,1671.84,182252
7/15/2013,1679.59,1682.5,1684.51,1677.89,160133
7/12/2013,1675.14,1680.19,1680.19,1672.33,191746
7/11/2013,1657.41,1675.02,1676.63,1657.41,207033
7/10/2013,1651.56,1652.62,1657.92,1647.66,184909
7/9/2013,1642.89,1652.32,1654.18,1642.89,185734
7/8/2013,1634.2,1640.46,1644.68,1634.2,181751
7/5/2013,1618.65,1631.89,1632.07,1614.71,136776
7/3/2013,1611.48,1615.41,1618.97,1604.57,102178
7/2/2013,1614.29,1614.08,1624.26,1606.77,196760
7/1/2013,1609.78,1614.96,1626.61,1609.78,179832
6/28/2013,1611.12,1606.28,1615.94,1601.06,274425
6/27/2013,1606.44,1613.2,1620.07,1606.44,194606
6/26/2013,1592.27,1603.26,1606.83,1592.27,200887
6/25/2013,1577.52,1588.03,1593.79,1577.09,222778
6/24/2013,1588.77,1573.09,1588.77,1560.33,279066
6/21/2013,1588.62,1592.43,1599.19,1577.7,360158
6/20/2013,1624.62,1588.19,1624.62,1584.32,279162
6/19/2013,1651.83,1628.93,1652.45,1628.91,209136
6/18/2013,1639.77,1651.81,1654.19,1639.77,177771
6/17/2013,1630.64,1639.04,1646.5,1630.34,192486
6/14/2013,1635.52,1626.73,1640.8,1623.96,162198
6/13/2013,1612.15,1636.36,1639.25,1608.07,182515
6/12/2013,1629.94,1612.52,1637.71,1610.92,183846
6/11/2013,1638.64,1626.13,1640.13,1622.92,190639
6/10/2013,1644.67,1642.81,1648.69,1639.26,188278
6/7/2013,1625.27,1643.38,1644.4,1625.27,214948
6/6/2013,1609.29,1622.56,1622.56,1598.23,222933
6/5/2013,1629.05,1608.9,1629.31,1607.09,227875
6/4/2013,1640.73,1631.38,1646.53,1623.62,220802
6/3/2013,1631.71,1640.42,1640.42,1622.72,234241
5/31/2013,1652.13,1630.74,1658.99,1630.74,242742
5/30/2013,1649.14,1654.41,1661.91,1648.61,198595
5/29/2013,1656.57,1648.36,1656.57,1640.05,204251
5/28/2013,1652.63,1660.06,1674.21,1652.63,204109
5/24/2013,1646.67,1649.6,1649.78,1636.88,166905
5/23/2013,1651.62,1650.51,1655.5,1635.53,235152
5/22/2013,1669.39,1655.35,1687.18,1648.86,266305
5/21/2013,1666.2,1669.16,1674.93,1662.67,201159
5/20/2013,1665.71,1666.29,1672.84,1663.52,177349
5/17/2013,1652.45,1667.47,1667.47,1652.45,213116
5/16/2013,1658.07,1650.47,1660.51,1648.6,223270
5/15/2013,1649.13,1658.78,1661.49,1646.68,213513
5/14/2013,1633.75,1650.34,1651.1,1633.75,205375
5/13/2013,1632.1,1633.77,1636,1626.74,166827
5/10/2013,1626.69,1633.7,1633.7,1623.71,176194
5/9/2013,1632.69,1626.67,1635.01,1623.09,204924
5/8/2013,1625.95,1632.69,1632.78,1622.7,198245
5/7/2013,1617.55,1625.96,1626.03,1616.64,194909
5/6/2013,1614.4,1617.5,1619.77,1614.21,187657
5/3/2013,1597.6,1614.42,1618.46,1597.6,208284
5/2/2013,1582.77,1597.59,1598.6,1582.77,200950
5/1/2013,1597.55,1582.7,1597.55,1581.28,210929
4/30/2013,1593.58,1597.57,1597.57,1586.5,217174
4/29/2013,1582.34,1593.61,1596.65,1582.34,175886
4/26/2013,1585.16,1582.24,1585.78,1577.56,199578
4/25/2013,1578.93,1585.16,1592.64,1578.93,249562
4/24/2013,1578.78,1578.79,1583,1575.8,224864
4/23/2013,1562.5,1578.78,1579.58,1562.5,220839
4/22/2013,1555.25,1562.5,1565.55,1548.19,188997
4/19/2013,1541.61,1555.25,1555.89,1539.4,225047
4/18/2013,1552.03,1541.61,1554.38,1536.03,229708
4/17/2013,1574.57,1552.01,1574.57,1543.69,254806
4/16/2013,1552.36,1574.57,1575.35,1552.36,207180
4/15/2013,1588.84,1552.36,1588.84,1552.28,235491
4/12/2013,1593.3,1588.85,1593.3,1579.97,185199
4/11/2013,1587.73,1593.37,1597.35,1586.17,222786
4/10/2013,1568.61,1587.73,1589.07,1568.61,199982
4/9/2013,1563.11,1568.61,1573.89,1560.92,182148
4/8/2013,1553.26,1563.07,1563.07,1548.63,171293
4/5/2013,1559.98,1553.28,1559.98,1539.5,220851
4/4/2013,1553.69,1559.98,1562.6,1552.52,202351
4/3/2013,1570.25,1553.69,1571.47,1549.8,235190
4/2/2013,1562.17,1570.25,1573.66,1562.17,195595
4/1/2013,1569.18,1562.17,1570.57,1558.47,161725
3/28/2013,1562.86,1569.19,1570.28,1561.08,197368
3/27/2013,1563.75,1562.85,1564.07,1551.9,168587
3/26/2013,1551.69,1563.77,1563.95,1551.69,171931
3/25/2013,1556.89,1551.69,1564.91,1546.22,197575
3/22/2013,1545.9,1556.89,1557.74,1545.9,185414
3/21/2013,1558.71,1545.8,1558.71,1543.55,205991
3/20/2013,1548.34,1558.71,1561.56,1548.34,206438
3/19/2013,1552.1,1548.34,1557.25,1538.57,222756
3/18/2013,1560.7,1552.1,1560.7,1545.13,191268
3/15/2013,1563.21,1560.7,1563.62,1555.74,317411
3/14/2013,1554.52,1563.23,1563.32,1554.52,189873
3/13/2013,1552.48,1554.52,1556.39,1548.25,167193
3/12/2013,1556.22,1552.48,1556.77,1548.24,192038
3/11/2013,1551.15,1556.22,1556.27,1547.36,185887
3/8/2013,1544.26,1551.18,1552.48,1542.94,211422
3/7/2013,1541.46,1544.26,1545.78,1541.46,198201
3/6/2013,1539.79,1541.46,1545.25,1538.11,203055
3/5/2013,1525.2,1539.79,1543.47,1525.2,208067
3/4/2013,1518.2,1525.2,1525.27,1512.29,189292
3/1/2013,1514.68,1518.2,1519.99,1501.48,215162
2/28/2013,1515.99,1514.68,1525.34,1514.46,224308
2/27/2013,1496.94,1515.99,1520.08,1494.88,206782
2/26/2013,1487.85,1496.94,1498.99,1485.01,240639
2/25/2013,1515.6,1487.85,1525.84,1487.85,243869
2/22/2013,1502.42,1515.6,1515.64,1502.42,207610
2/21/2013,1511.95,1502.42,1511.95,1497.29,253338
2/20/2013,1530.94,1511.95,1530.94,1511.41,233965
2/19/2013,1519.79,1530.94,1530.94,1519.79,218813
2/15/2013,1521.38,1519.79,1524.24,1514.14,239215
2/14/2013,1520.33,1521.38,1523.14,1514.02,231734
2/13/2013,1519.43,1520.33,1524.69,1515.93,209481
2/12/2013,1517.01,1519.43,1522.29,1515.61,209777
2/11/2013,1517.93,1517.01,1518.31,1513.61,167604
2/8/2013,1509.39,1517.93,1518.31,1509.39,188940
2/7/2013,1512.12,1509.39,1512.9,1498.49,223785
2/6/2013,1511.29,1512.12,1512.53,1504.71,220449
2/5/2013,1495.71,1511.29,1514.96,1495.71,220228
2/4/2013,1513.17,1495.71,1513.17,1495.02,216967
2/1/2013,1498.11,1513.17,1514.41,1498.11,241838
1/31/2013,1501.96,1498.11,1504.19,1496.76,256570
1/30/2013,1507.84,1501.96,1509.94,1500.11,219116
1/29/2013,1500.18,1507.84,1509.35,1498.09,250441
1/28/2013,1502.96,1500.18,1503.23,1496.33,214834
1/25/2013,1494.82,1502.96,1503.26,1494.82,232441
1/24/2013,1494.81,1494.82,1502.27,1489.46,235899
1/23/2013,1492.56,1494.81,1496.13,1489.9,223363
1/22/2013,1485.98,1492.56,1492.56,1481.16,225671
1/18/2013,1480.95,1485.98,1485.98,1475.81,267377
1/17/2013,1472.63,1480.94,1485.16,1472.63,254727
1/16/2013,1472.33,1472.63,1473.96,1467.6,203734
1/15/2013,1470.67,1472.34,1473.31,1463.76,203857
1/14/2013,1472.05,1470.68,1472.05,1465.69,185422
1/11/2013,1472.12,1472.05,1472.75,1467.58,204199
1/10/2013,1461.02,1472.12,1472.3,1461.02,235752
1/9/2013,1457.15,1461.02,1464.73,1457.15,227789
1/8/2013,1461.89,1457.15,1461.89,1451.64,215535
1/7/2013,1466.47,1461.89,1466.47,1456.62,207485
1/4/2013,1459.37,1466.47,1467.94,1458.99,208304
1/3/2013,1462.42,1459.37,1465.47,1455.53,237107
1/2/2013,1426.19,1462.42,1462.43,1426.19,262722
12/31/2012,1402.43,1426.19,1426.74,1398.11,205343
12/28/2012,1418.1,1402.43,1418.1,1401.58,149326
12/27/2012,1419.83,1418.1,1422.8,1401.8,179343
12/26/2012,1426.66,1419.83,1429.42,1416.43,140866
12/24/2012,1430.15,1426.66,1430.15,1424.66,78813
12/21/2012,1443.67,1430.15,1443.67,1422.58,346994
12/20/2012,1435.81,1443.69,1443.7,1432.82,212558
12/19/2012,1446.79,1435.81,1447.75,1435.8,243988
12/18/2012,1430.47,1446.79,1448,1430.47,273357
12/17/2012,1413.54,1430.36,1430.67,1413.54,222245
12/14/2012,1419.45,1413.58,1419.45,1411.88,202263
12/13/2012,1428.48,1419.45,1431.36,1416,208631
12/12/2012,1427.84,1428.48,1438.59,1426.76,236317
12/11/2012,1418.55,1427.84,1434.27,1418.55,249816
12/10/2012,1418.07,1418.55,1421.64,1415.64,185473
12/7/2012,1413.95,1418.07,1420.34,1410.9,201265
12/6/2012,1409.43,1413.94,1413.95,1405.93,209300
12/5/2012,1407.05,1409.28,1415.56,1398.23,277991
12/4/2012,1409.46,1407.05,1413.14,1403.65,214351
12/3/2012,1416.34,1409.46,1423.73,1408.46,199269
11/30/2012,1415.95,1416.18,1418.86,1411.63,257263
11/29/2012,1409.96,1415.95,1419.7,1409.04,214404
11/28/2012,1398.77,1409.93,1410.31,1385.43,207533
11/27/2012,1406.29,1398.94,1409.01,1398.03,214439
11/26/2012,1409.15,1406.29,1409.15,1397.68,199551
11/23/2012,1391.03,1409.15,1409.16,1391.03,95207
11/21/2012,1387.79,1391.03,1391.25,1386.39,176825
11/20/2012,1386.82,1387.81,1389.77,1377.04,213093
11/19/2012,1359.88,1386.89,1386.89,1359.88,225350
11/16/2012,1353.36,1359.88,1362.03,1343.35,274140
11/15/2012,1355.41,1353.33,1360.62,1348.05,237734
11/14/2012,1374.64,1355.49,1380.13,1352.5,269113
11/13/2012,1380.03,1374.53,1388.81,1371.39,221829
11/12/2012,1379.86,1380.03,1384.87,1377.19,157853
11/9/2012,1377.55,1379.85,1391.39,1373.03,222630
11/8/2012,1394.53,1377.51,1401.23,1377.51,242677
11/7/2012,1428.27,1394.53,1428.27,1388.14,276833
11/6/2012,1417.26,1428.39,1433.38,1417.26,201410
11/5/2012,1414.02,1417.26,1419.9,1408.13,176268
11/2/2012,1427.59,1414.2,1434.27,1412.91,240891
11/1/2012,1412.2,1427.59,1428.35,1412.2,250817
10/31/2012,1410.99,1412.16,1418.76,1405.95,236007
10/26/2012,1412.97,1411.94,1417.09,1403.28,222435
10/25/2012,1409.74,1412.97,1421.12,1405.14,229579
10/24/2012,1413.2,1408.75,1420.04,1407.1,233162
10/23/2012,1433.74,1413.11,1433.74,1407.56,236877
10/22/2012,1433.21,1433.82,1435.46,1422.06,204199
10/19/2012,1457.34,1433.19,1457.34,1429.85,265037
10/18/2012,1460.94,1457.34,1464.02,1452.63,245279
10/17/2012,1454.22,1460.91,1462.2,1453.35,237228
10/16/2012,1440.31,1454.92,1455.51,1440.31,218972
10/15/2012,1428.75,1440.13,1441.31,1427.24,199226
10/12/2012,1432.84,1428.59,1438.43,1425.53,204193
10/11/2012,1432.82,1432.84,1443.9,1432.82,197412
10/10/2012,1441.48,1432.56,1442.52,1430.64,199352
10/9/2012,1455.9,1441.48,1455.9,1441.18,200644
10/8/2012,1460.93,1455.88,1460.93,1453.1,146109
10/5/2012,1461.4,1460.93,1470.96,1456.89,206616
10/4/2012,1451.08,1461.4,1463.14,1451.08,228326
10/3/2012,1446.05,1450.99,1454.3,1441.99,231851
10/2/2012,1444.99,1445.75,1451.52,1439.01,200365
10/1/2012,1440.9,1444.49,1457.14,1440.9,213479
9/28/2012,1447.13,1440.67,1447.13,1435.6,224456
9/27/2012,1433.36,1447.15,1450.2,1433.36,190087
9/26/2012,1441.6,1433.32,1441.6,1430.53,215982
9/25/2012,1456.94,1441.59,1463.24,1441.59,224972
9/24/2012,1459.76,1456.89,1460.72,1452.06,186926
9/21/2012,1460.34,1460.15,1467.07,1459.51,305271
9/20/2012,1461.05,1460.26,1461.23,1449.98,212309
9/19/2012,1459.5,1461.05,1465.15,1457.88,216525
9/18/2012,1461.19,1459.32,1461.47,1456.13,203511
9/17/2012,1465.42,1461.19,1465.63,1457.55,212824
9/14/2012,1460.07,1465.77,1474.51,1460.07,300195
9/13/2012,1436.56,1459.99,1463.76,1435.34,273974
9/12/2012,1433.56,1436.56,1439.15,1432.99,218982
9/11/2012,1429.13,1433.56,1437.76,1429.13,224141
9/10/2012,1437.92,1429.08,1438.74,1428.98,198510
9/7/2012,1432.12,1437.92,1437.92,1431.45,235016
9/6/2012,1403.74,1432.12,1432.12,1403.74,244390
9/5/2012,1404.94,1403.44,1408.81,1401.25,187609
9/4/2012,1406.54,1404.94,1409.31,1396.56,190832
8/31/2012,1400.07,1406.58,1413.09,1398.96,185458
8/30/2012,1410.08,1399.48,1410.08,1397.01,145908
8/29/2012,1409.32,1410.49,1413.95,1406.57,151378
8/28/2012,1410.44,1409.3,1413.63,1405.59,156590
8/27/2012,1411.13,1410.44,1416.17,1409.11,147105
8/24/2012,1401.99,1411.13,1413.46,1398.04,161884
8/23/2012,1413.49,1402.08,1413.49,1400.5,173037
8/22/2012,1413.09,1413.49,1416.12,1406.78,182027
8/21/2012,1418.13,1413.17,1426.68,1410.86,206594
8/20/2012,1417.85,1418.13,1418.13,1412.12,178165
8/17/2012,1415.84,1418.16,1418.71,1414.67,195025
8/16/2012,1405.57,1415.51,1417.44,1404.15,214078
8/15/2012,1403.89,1405.53,1407.73,1401.83,157807
8/14/2012,1404.36,1403.93,1410.03,1400.6,171157
8/13/2012,1405.87,1404.11,1405.87,1397.32,141530
8/10/2012,1402.58,1405.87,1405.98,1395.62,148219
8/9/2012,1402.26,1402.8,1405.95,1398.8,167048
8/8/2012,1401.23,1402.22,1404.14,1396.13,180376
8/7/2012,1394.46,1401.35,1407.14,1394.46,214385
8/6/2012,1391.04,1394.23,1399.63,1391.04,183776
8/3/2012,1365.45,1390.99,1394.16,1365.45,215950
8/2/2012,1375.13,1365,1375.13,1354.65,233938
8/1/2012,1379.32,1375.32,1385.03,1373.35,230493
7/31/2012,1385.27,1379.32,1387.16,1379.17,217403
7/30/2012,1385.94,1385.3,1391.74,1381.37,180221
7/27/2012,1360.05,1385.97,1389.19,1360.05,275624
7/26/2012,1338.17,1360.02,1363.13,1338.17,262080
7/25/2012,1338.35,1337.89,1343.98,1331.5,234679
7/24/2012,1350.52,1338.31,1351.53,1329.24,236234
7/23/2012,1362.34,1350.52,1362.34,1337.56,230180
7/20/2012,1376.51,1362.66,1376.51,1362.19,260679
7/19/2012,1373.01,1376.51,1380.39,1371.21,265833
7/18/2012,1363.58,1372.78,1375.26,1358.96,227701
7/17/2012,1353.68,1363.67,1365.36,1345.07,210539
7/16/2012,1356.5,1353.64,1357.26,1348.51,172266
7/13/2012,1334.81,1356.78,1357.7,1334.81,193452
7/12/2012,1341.29,1334.76,1341.29,1325.41,230833
7/11/2012,1341.4,1341.45,1345,1333.25,205863
7/10/2012,1352.96,1341.47,1361.54,1336.27,206514
7/9/2012,1354.66,1352.46,1354.87,1346.65,172937
7/6/2012,1367.09,1354.68,1367.09,1348.03,172405
7/5/2012,1373.72,1367.58,1373.85,1363.02,175863
7/3/2012,1365.75,1374.02,1374.81,1363.53,120510
7/2/2012,1362.33,1365.51,1366.35,1355.7,198846
6/29/2012,1330.12,1362.16,1362.17,1330.12,281817
6/28/2012,1331.52,1329.04,1331.52,1313.29,229012
6/27/2012,1320.71,1331.85,1334.4,1320.71,187928
6/26/2012,1314.09,1319.99,1324.24,1310.3,198549
6/25/2012,1334.9,1313.72,1334.9,1309.27,212678
6/22/2012,1325.92,1335.02,1337.82,1325.92,299096
6/21/2012,1355.43,1325.51,1358.27,1324.41,255524
6/20/2012,1358.04,1355.69,1361.57,1346.45,229247
6/19/2012,1344.83,1357.98,1363.46,1344.83,233895
6/18/2012,1342.42,1344.78,1348.22,1334.46,197042
6/15/2012,1329.19,1342.84,1343.32,1329.19,268357
6/14/2012,1314.88,1329.1,1333.68,1314.14,220599
6/13/2012,1324.02,1314.88,1327.28,1310.51,215660
6/12/2012,1309.4,1324.18,1324.31,1306.62,206313
6/11/2012,1325.72,1308.93,1335.52,1307.73,217498
6/8/2012,1314.99,1325.66,1325.81,1307.77,219428
6/7/2012,1316.15,1314.99,1329.05,1312.68,276802
6/6/2012,1285.61,1315.13,1315.13,1285.61,267787
6/5/2012,1277.82,1285.5,1287.62,1274.16,216111
6/4/2012,1278.29,1278.18,1282.55,1266.74,252150
6/1/2012,1309.87,1278.04,1309.87,1277.25,296888
5/31/2012,1313.09,1310.33,1319.74,1298.9,283152
5/30/2012,1331.25,1313.32,1331.25,1310.76,222595
5/29/2012,1318.9,1332.42,1334.93,1318.9,209922
5/25/2012,1320.81,1317.82,1324.2,1314.23,168815
5/24/2012,1318.72,1320.68,1324.14,1310.5,248890
5/23/2012,1316.02,1318.86,1320.71,1296.53,262410
5/22/2012,1316.09,1316.63,1328.49,1310.04,247893
5/21/2012,1295.73,1315.99,1316.39,1295.73,250210
5/18/2012,1305.05,1295.22,1312.24,1291.98,350661
5/17/2012,1324.82,1304.86,1326.36,1304.86,272136
5/16/2012,1330.78,1324.8,1341.78,1324.79,249570
5/15/2012,1338.36,1330.66,1344.94,1328.41,241220
5/14/2012,1351.93,1338.35,1351.93,1336.61,223601
5/11/2012,1358.11,1353.39,1365.66,1348.89,240624
5/10/2012,1354.58,1357.99,1365.88,1354.58,240575
5/9/2012,1363.2,1354.58,1363.73,1343.13,256349
5/8/2012,1369.16,1363.72,1369.16,1347.75,249443
5/7/2012,1368.79,1369.58,1373.91,1363.94,224969
5/4/2012,1391.51,1369.1,1391.51,1367.96,225750
5/3/2012,1402.32,1391.57,1403.07,1388.71,219314
5/2/2012,1405.5,1402.31,1405.5,1393.92,205905
5/1/2012,1397.86,1405.82,1415.32,1395.73,220476
4/30/2012,1403.26,1397.91,1403.26,1394,207404
4/27/2012,1400.19,1403.36,1406.64,1397.31,225471
4/26/2012,1390.64,1399.98,1402.09,1387.28,235161
4/25/2012,1372.11,1390.69,1391.37,1372.11,235184
4/24/2012,1366.97,1371.97,1375.57,1366.82,232423
4/23/2012,1378.53,1366.94,1378.53,1358.79,229933
4/20/2012,1376.96,1378.53,1387.4,1376.96,259336
4/19/2012,1385.08,1376.92,1390.46,1370.3,266410
4/18/2012,1390.78,1385.14,1390.78,1383.29,202717
4/17/2012,1369.57,1390.78,1392.76,1369.57,212583
4/16/2012,1370.27,1369.57,1379.66,1365.38,221357
4/13/2012,1387.61,1370.26,1387.61,1369.85,235891
4/12/2012,1368.77,1387.57,1388.13,1368.77,211562
4/11/2012,1358.98,1368.71,1374.71,1358.98,212824
4/10/2012,1382.18,1358.59,1383.01,1357.38,279181
4/9/2012,1397.45,1382.2,1397.45,1378.24,184274
4/5/2012,1398.79,1398.08,1401.6,1392.92,196487
4/4/2012,1413.09,1398.96,1413.09,1394.09,230180
4/3/2012,1418.98,1413.38,1419,1404.62,231104
4/2/2012,1408.47,1419.04,1422.38,1404.46,203989
3/30/2012,1403.31,1408.47,1410.89,1401.42,220097
3/29/2012,1405.39,1403.28,1405.39,1391.56,223221
3/28/2012,1412.52,1405.54,1413.65,1397.2,229212
3/27/2012,1416.55,1412.52,1419.15,1411.95,214922
3/26/2012,1397.11,1416.51,1416.58,1397.11,213583
3/23/2012,1392.78,1397.11,1399.18,1386.87,213991
3/22/2012,1402.89,1392.78,1402.89,1388.73,227548
3/21/2012,1405.52,1402.89,1407.75,1400.64,225297
3/20/2012,1409.59,1405.52,1409.59,1397.68,235045
3/19/2012,1404.17,1409.75,1414,1402.43,250922
3/16/2012,1402.55,1404.17,1405.88,1401.47,324812
3/15/2012,1394.17,1402.6,1402.63,1392.78,274756
3/14/2012,1395.95,1394.28,1399.42,1389.97,292874
3/13/2012,1371.92,1395.95,1396.13,1371.92,272850
3/12/2012,1370.78,1371.09,1373.04,1366.69,178984
3/9/2012,1365.97,1370.87,1374.76,1365.97,207011
3/8/2012,1352.65,1365.91,1368.72,1352.65,211144
3/7/2012,1343.39,1352.63,1354.85,1343.39,216577
3/6/2012,1363.63,1343.36,1363.63,1340.03,245502
3/5/2012,1369.59,1364.33,1369.59,1359.13,204309
3/2/2012,1374.09,1369.63,1374.53,1366.42,189406
3/1/2012,1365.9,1374.09,1376.17,1365.9,234156
2/29/2012,1372.2,1365.68,1378.04,1363.81,272062
2/28/2012,1367.56,1372.18,1373.09,1365.97,218533
2/27/2012,1365.2,1367.59,1371.94,1354.92,233318
2/24/2012,1363.46,1365.74,1368.92,1363.46,197187
2/23/2012,1357.53,1363.46,1364.24,1352.28,220165
2/22/2012,1362.11,1357.66,1362.7,1355.53,214788
2/21/2012,1361.22,1362.21,1367.76,1358.11,231657
2/17/2012,1358.06,1361.23,1363.4,1357.24,252179
2/16/2012,1342.61,1358.04,1359.02,1341.22,251872
2/15/2012,1350.52,1343.23,1355.87,1340.8,253952
2/14/2012,1351.3,1350.5,1351.3,1340.83,232560
2/13/2012,1343.06,1351.77,1353.35,1343.06,218269
2/10/2012,1351.21,1342.64,1351.21,1337.35,222808
2/9/2012,1349.97,1351.95,1354.32,1344.63,267740
2/8/2012,1347.04,1349.96,1351,1341.95,250174
2/7/2012,1344.33,1347.05,1349.24,1335.92,218024
2/6/2012,1344.32,1344.33,1344.36,1337.52,205106
2/3/2012,1326.21,1344.9,1345.34,1326.21,277756
2/2/2012,1324.24,1325.54,1329.19,1321.57,237182
2/1/2012,1312.45,1324.09,1330.52,1312.45,284351
1/31/2012,1313.53,1312.41,1321.41,1306.69,250915
1/30/2012,1316.16,1313.01,1316.16,1300.49,228626
1/27/2012,1318.25,1316.33,1320.06,1311.72,255496
1/26/2012,1326.28,1318.43,1333.47,1313.6,297292
1/25/2012,1314.4,1326.06,1328.3,1307.65,286148
1/24/2012,1315.96,1314.65,1315.96,1306.06,228572
1/23/2012,1315.29,1316,1322.28,1309.89,247733
1/20/2012,1314.49,1315.38,1315.38,1309.17,280007
1/19/2012,1308.07,1314.5,1315.49,1308.07,297254
1/18/2012,1293.65,1308.04,1308.11,1290.99,269602
1/17/2012,1290.22,1293.67,1303,1290.22,260790
1/13/2012,1294.82,1289.09,1294.82,1277.58,242076
1/12/2012,1292.48,1295.5,1296.82,1285.77,244526
1/11/2012,1292.02,1292.48,1293.8,1285.41,237979
1/10/2012,1280.77,1292.08,1296.46,1280.77,262202
1/9/2012,1277.83,1280.7,1281.99,1274.55,218631
1/6/2012,1280.93,1277.81,1281.84,1273.34,238224
1/5/2012,1277.3,1281.06,1283.05,1265.26,290112
1/4/2012,1277.03,1277.3,1278.73,1268.1,236479
1/3/2012,1258.86,1277.06,1284.62,1258.86,251029
12/30/2011,1262.82,1257.6,1264.12,1257.46,126841
12/29/2011,1249.75,1263.02,1263.54,1249.75,132200
12/28/2011,1265.38,1249.64,1265.85,1248.64,137597
12/27/2011,1265.02,1265.43,1269.37,1262.3,125628
12/23/2011,1254,1265.33,1265.42,1254,142009
