Date,AAPL News Sentiment Score,AAPL Twitter Sentiment Score,NVDA News Sentiment Score,NVDA Twitter Sentiment Score,MSFT News Sentiment Score,MSFT Twitter Sentiment Score,AMZN News Sentiment Score,AMZN Twitter Sentiment Score,GOOGL News Sentiment Score,GOOGL Twitter Sentiment Score,META News Sentiment Score,META Twitter Sentiment Score,TSLA News Sentiment Score,TSLA Twitter Sentiment Score,BRK.B News Sentiment Score,BRK.B Twitter Sentiment Score,LLY News Sentiment Score,LLY Twitter Sentiment Score,AVGO News Sentiment Score,AVGO Twitter Sentiment Score,WMT News Sentiment Score,WMT Twitter Sentiment Score,JPM News Sentiment Score,JPM Twitter Sentiment Score,V News Sentiment Score,V Twitter Sentiment Score,UNH News Sentiment Score,UNH Twitter Sentiment Score,XOM News Sentiment Score,XOM Twitter Sentiment Score,Weighted News Sentiment Score,Weighted Twitter Sentiment Score
2024-08-23,-0.0045351473922902496,-0.003367003367003367,-0.009846827133479213,0.012345679012345678,-0.017654476670870115,-0.008714596949891068,-0.09018567639257294,-0.13636363636363635,-0.00546448087431694,-0.023090586145648313,0.0,0.034482758620689655,-0.011695906432748537,-0.06495263870094722,-0.125,0.0,0.044444444444444446,0.125,-0.06896551724137931,0.023952095808383235,0.038461538461538464,0.014492753623188406,0.002717391304347826,0.04,-0.041666666666666664,-0.10714285714285714,-0.043478260869565216,0.0,0.030612244897959183,0.0,-0.022134658971011974,-0.019041873174211278
2024-08-22,-0.016861219195849545,-0.03180212014134275,0.021806853582554516,0.03964285714285714,-0.01120162932790224,-0.02,0.025236593059936908,-0.02834008097165992,-0.018867924528301886,-0.05652173913043478,-0.0029069767441860465,-0.012345679012345678,0.0024449877750611247,-0.05403458213256484,-0.05714285714285714,-0.02,0.08333333333333333,0.0,-0.06944444444444445,0.058823529411764705,0.029143897996357013,-0.019801980198019802,0.002702702702702703,0.09259259259259259,0.02857142857142857,0.027777777777777776,-0.09523809523809523,0.0,-0.02040816326530612,0.02830188679245283,-0.004305587808408234,-0.013207846235038895
2024-08-21,-0.010568031704095112,-0.00974025974025974,-0.013513513513513514,0.017576898932831136,-0.0014084507042253522,-0.0033277870216306157,-0.022508038585209004,-0.06844106463878327,-0.04266958424507659,-0.052478134110787174,-0.01366120218579235,-0.028169014084507043,-0.0016849199663016006,-0.03333333333333333,-0.15,-0.06666666666666667,0.07062146892655367,0.1509433962264151,-0.08620689655172414,0.03389830508474576,-0.012594458438287154,-0.10064935064935066,-0.0016,0.08333333333333333,0.022727272727272728,0.125,0.04,0.0,-0.06557377049180328,-0.015625,-0.01868699647707889,-0.01591227336923875
2024-08-20,-0.0011534025374855825,0.0,0.026204564666103127,0.05691660480079188,0.013582342954159592,0.007731958762886598,0.011857707509881422,0.021052631578947368,-0.011527377521613832,0.005376344086021506,-0.005988023952095809,-0.030303030303030304,0.010999083409715857,0.022026431718061675,0.0975609756097561,0.2638888888888889,0.0,0.0,0.05660377358490566,0.027777777777777776,0.03626943005181347,0.07246376811594203,0.006342494714587738,0.014084507042253521,0.0,-0.11538461538461539,0.0625,-0.058823529411764705,0.01948051948051948,0.0,0.010706625222930399,0.015924903968715858
2024-08-19,-0.0033277870216306157,-0.008064516129032258,0.0,0.05859375,-0.002028397565922921,-0.020202020202020204,-0.004975124378109453,-0.01,-0.024830699774266364,-0.06136363636363636,0.0,-0.056338028169014086,-0.004056795131845842,-0.030501089324618737,-0.2727272727272727,0.14285714285714285,0.043478260869565216,-0.25,0.025,0.0,0.031496062992125984,0.02702702702702703,-0.004329004329004329,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.06976744186046512,-0.00328340535464596,-0.008617253501700619
2024-08-16,0.004329004329004329,0.01639344262295082,0.010688836104513063,0.03354947843247815,0.011869436201780416,0.029017857142857144,0.010230179028132993,0.019543973941368076,-0.015088013411567477,-0.05735430157261795,-0.027888446215139442,-0.0106951871657754,0.01984126984126984,0.03106936416184971,0.0,0.12962962962962962,0.056179775280898875,0.09803921568627451,0.11702127659574468,0.024793388429752067,0.20166320166320167,0.19528619528619529,0.001976284584980237,0.031578947368421054,0.02702702702702703,-0.030303030303030304,-0.037037037037037035,-0.0625,0.008130081300813009,0.0,0.010220665390111456,0.013048904452522256
2024-08-15,0.004985754985754986,-0.002617801047120419,0.008873114463176575,0.013714967203339297,-0.0031914893617021275,0.028985507246376812,-0.02702702702702703,-0.0038910505836575876,-0.05080213903743316,-0.12870090634441086,-0.031484257871064465,-0.005714285714285714,-0.03514376996805112,-0.061371841155234655,0.043478260869565216,0.16826923076923078,0.07692307692307693,0.14678899082568808,0.029411764705882353,0.0,0.15151515151515152,0.25236593059936907,0.010178117048346057,-0.0136986301369863,0.0,0.045454545454545456,0.0136986301369863,0.14285714285714285,0.01904761904761905,0.024691358024691357,-0.01001526676400422,-0.012410327506369749
2024-08-14,0.0055309734513274336,0.02531645569620253,0.03153153153153153,0.048,0.0021413276231263384,0.002150537634408602,0.0189873417721519,0.02681992337164751,-0.01942397856664434,-0.07647371216144451,-0.00404040404040404,0.006711409395973154,-0.035107587768969425,-0.029616724738675958,0.10526315789473684,0.0,0.07216494845360824,0.25806451612903225,0.10810810810810811,0.0,0.026143790849673203,0.046875,0.0019801980198019802,-0.017391304347826087,0.0,0.0,0.047619047619047616,0.0,-0.033783783783783786,-0.04054054054054054,0.011226933228149502,0.007745032544829154
2024-08-13,-0.013237063778580024,-0.1072463768115942,0.023323615160349854,0.04377564979480164,-0.0013020833333333333,-0.020361990950226245,-0.016778523489932886,-0.02040816326530612,-0.04596412556053812,-0.07612903225806451,-0.046153846153846156,-0.014388489208633094,-0.016881827209533268,-0.052083333333333336,-0.15384615384615385,-0.07317073170731707,0.023696682464454975,0.26666666666666666,0.08,0.02564102564102564,0.011428571428571429,-0.09195402298850575,-0.002061855670103093,-0.04225352112676056,0.037037037037037035,0.2413793103448276,0.047619047619047616,0.0,0.00980392156862745,-0.10810810810810811,-0.005885615855420662,-0.030760086740117345
2024-08-12,0.0,-0.012658227848101266,-0.001834862385321101,0.0332512315270936,-0.010548523206751054,-0.022727272727272728,-0.005154639175257732,0.0,-0.02044989775051125,-0.0603448275862069,-0.005319148936170213,-0.0594059405940594,-0.009876543209876543,-0.07387580299785867,0.0,0.24528301886792453,0.08695652173913043,0.3170731707317073,0.05128205128205128,0.07142857142857142,0.020689655172413793,0.022727272727272728,-0.0036363636363636364,-0.1388888888888889,0.0,0.0,0.0,-0.3333333333333333,0.0,0.20588235294117646,-0.003253284409104747,-0.012356789551424824
2024-08-09,-0.00484027105517909,-0.04428904428904429,0.008602150537634409,0.011409555502733539,-0.004464285714285714,-0.049315068493150684,0.002304147465437788,-0.06926406926406926,-0.019251336898395723,-0.11648079306071871,0.0022026431718061676,-0.01935483870967742,0.001694915254237288,-0.07557732680195942,0.10344827586206896,0.10465116279069768,0.2072072072072072,0.45792079207920794,0.21739130434782608,0.05952380952380952,0.017543859649122806,-0.046511627906976744,0.0012468827930174563,0.025974025974025976,0.037037037037037035,0.0,0.0625,-0.18181818181818182,0.030303030303030304,0.06666666666666667,0.010730495177013372,-0.03988113522255699
2024-08-08,0.0056179775280898875,-0.0521978021978022,-0.033634126333059886,-0.003074895673182517,-0.02795698924731183,-0.033003300330033,0.0024937655860349127,0.022222222222222223,-0.03333333333333333,-0.1414364640883978,0.011513157894736841,0.02,-0.029262086513994912,-0.1061305207646671,0.07462686567164178,0.1,0.06896551724137931,0.30092592592592593,-0.04225352112676056,0.02197802197802198,-0.00847457627118644,0.09302325581395349,-0.016853932584269662,-0.01858736059479554,-0.030303030303030304,0.2,-0.08333333333333333,0.0,0.019417475728155338,0.04411764705882353,-0.017001364951851665,-0.034059020256302565
2024-08-07,-0.052795031055900624,-0.11156186612576065,0.005955603681645912,0.015291837174240793,-0.04407951598962835,-0.08739255014326648,-0.008695652173913044,-0.012121212121212121,-0.09287383177570094,-0.23093072078376486,0.016474464579901153,-0.031413612565445025,-0.021969080553295363,-0.10727056019070322,0.0125,0.0,0.09836065573770492,-0.0392156862745098,0.19444444444444445,0.03409090909090909,0.04487179487179487,-0.09375,0.004016064257028112,-0.050724637681159424,0.03225806451612903,0.0,-0.11538461538461539,0.0,-0.012987012987012988,0.09803921568627451,-0.017650683991095078,-0.06974060226484652
2024-08-06,-0.10518518518518519,-0.13333333333333333,-0.08204581779435269,-0.03930865708167636,-0.013082583810302535,-0.06095791001451379,-0.036414565826330535,-0.07936507936507936,-0.115625,-0.4211832850641291,-0.016414141414141416,-0.05429864253393665,-0.03391812865497076,-0.0651890482398957,-0.05970149253731343,-0.11808118081180811,-0.010869565217391304,0.0,-0.07246376811594203,0.019230769230769232,-0.00966183574879227,-0.05555555555555555,-0.015873015873015872,0.007462686567164179,0.0,-0.03225806451612903,-0.02127659574468085,0.0,-0.018691588785046728,0.06666666666666667,-0.06415165506444759,-0.10984957735974177
2024-08-05,-0.022797927461139896,-0.08628318584070796,-0.03697183098591549,-0.056937799043062204,-0.005134788189987163,-0.05623471882640587,-0.007462686567164179,-0.004651162790697674,-0.008565310492505354,-0.06167400881057269,-0.007352941176470588,-0.06206896551724138,-0.025806451612903226,-0.10460652591170826,-0.010869565217391304,-0.004819277108433735,0.016129032258064516,0.0625,-0.13157894736842105,-0.02631578947368421,0.0,-0.05,-0.01278772378516624,-0.1346153846153846,0.0,0.1,0.0,0.18181818181818182,0.03614457831325301,0.14,-0.024136880628102503,-0.058522427555241646
2024-08-02,0.03095684803001876,0.13419117647058823,-0.05239852398523985,-0.008411517308314461,-0.013297872340425532,-0.004920049200492005,-0.016382252559726963,0.04540094339622641,-0.016930022573363433,-0.045020463847203276,0.09523809523809523,0.04395604395604396,-0.03513513513513514,-0.07558578987150416,-0.06382978723404255,-0.05333333333333334,0.06343283582089553,0.09009009009009009,-0.12631578947368421,0.01818181818181818,-0.05405405405405406,0.0,-0.008025682182985553,-0.06896551724137931,-0.03225806451612903,0.1,-0.0625,0.05555555555555555,0.06567796610169492,0.1518987341772152,-0.011905055775076183,0.024466690394899404
2024-08-01,0.011166253101736972,0.04067796610169491,0.07988668555240794,0.07765629380431735,-0.02319160684704583,-0.06952203600248293,0.02643171806167401,-0.0673854447439353,-0.005149330587023687,-0.049951969260326606,0.09800097513408093,0.05997552019583843,-0.017738359201773836,-0.038952745849297574,0.09090909090909091,0.0,0.06779661016949153,0.11904761904761904,0.12030075187969924,0.05128205128205128,-0.009523809523809525,-0.10526315789473684,-0.0013227513227513227,0.0136986301369863,0.04477611940298507,0.18421052631578946,-0.18181818181818182,0.03571428571428571,0.008403361344537815,-0.09195402298850575,0.029644949607744935,0.002197277839638529
2024-07-31,0.006472491909385114,-0.021148036253776436,-0.03123048094940662,-0.024769912509942052,-0.04484887877803055,-0.056555863342566945,-0.07883817427385892,-0.1781115879828326,-0.011937557392102846,-0.03662258392675483,-0.07733333333333334,-0.07760532150776053,-0.057971014492753624,-0.19736174530695078,0.045454545454545456,0.012345679012345678,-0.03125,0.11538461538461539,-0.0761904761904762,0.0,-0.02127659574468085,-0.13793103448275862,0.007802340702210663,-0.07766990291262135,-0.030303030303030304,-0.030303030303030304,0.04878048780487805,0.021739130434782608,0.009615384615384616,0.08904109589041095,-0.037604904791383384,-0.06328433543599692
2024-07-30,0.013748191027496382,0.025500910746812388,-0.0008635578583765112,-0.000970873786407767,0.0,-0.029350104821802937,-0.007042253521126761,-0.007407407407407408,-0.009259259259259259,-0.03659305993690852,0.008403361344537815,-0.03309692671394799,-0.009389671361502348,0.032527881040892194,0.01694915254237288,0.05,0.0,-0.13333333333333333,-0.03508771929824561,0.018518518518518517,-0.018018018018018018,-0.2962962962962963,-0.001607717041800643,0.02531645569620253,-0.02631578947368421,0.08108108108108109,-0.046511627906976744,-0.09090909090909091,-0.04395604395604396,-0.03278688524590164,-0.0012724836274290148,-0.0047974887655936995
