Date,Open,High,Low,Close,Volume
2/12/2013,2771.16,2762.62,2776.71,2761.41,63302
2/11/2013,2774.44,2774.64,2777.13,2766.31,50298
2/8/2013,2761.05,2775.56,2780.13,2760.39,56719
2/7/2013,2746.02,2746.5,2749.14,2716.36,61713
2/6/2013,2745.38,2746.35,2758.25,2738.47,55175
2/5/2013,2727.82,2754.99,2762.86,2720.79,61450
2/4/2013,2749.4,2715.68,2755.65,2715.51,63664
2/1/2013,2751.19,2763.96,2768.63,2740.65,66676
1/31/2013,2736.13,2731.53,2751.11,2730.07,76935
1/30/2013,2748.63,2738.71,2757.09,2732.05,60947
1/29/2013,2739.39,2743.58,2749.44,2722.52,66481
1/28/2013,2737.62,2742.43,2752.54,2735.21,64549
1/25/2013,2731.33,2736.73,2745.09,2726.73,78362
1/24/2013,2724.2,2723.53,2748.36,2719.83,76411
1/23/2013,2761.98,2762.17,2769.31,2756.59,66006
1/22/2013,2744.27,2746.19,2747.52,2726.86,60240
1/18/2013,2735.9,2743.24,2743.54,2728.07,76864
1/17/2013,2746.19,2747.15,2756.68,2740.07,66798
1/16/2013,2725.63,2734.73,2742.33,2721.62,54807
1/15/2013,2721.29,2722.98,2726.27,2710.8,65847
1/14/2013,2733.46,2735.7,2743.35,2724.07,65583
1/11/2013,2743.57,2748.26,2749.36,2738,69677
1/10/2013,2746.68,2744.18,2749.19,2719.68,70163
1/9/2013,2724.17,2727.65,2735.42,2720.05,63287
1/8/2013,2724.76,2718.72,2730.16,2703.75,60386
1/7/2013,2713.44,2724.22,2727.68,2707.11,58009
1/4/2013,2730.53,2724.49,2732.16,2716.04,62095
1/3/2013,2742.13,2732.26,2750.82,2723.67,64928
1/2/2013,2727.67,2746.47,2746.5,2716.3,73988
12/31/2012,2600.92,2660.93,2665.73,2598.57,53571
12/28/2012,2612.19,2606.36,2631.71,2604.96,40720
12/27/2012,2636.35,2632.94,2641.11,2599.63,47779
12/26/2012,2657.41,2637.18,2663.56,2627.52,35480
12/24/2012,2658.65,2658.05,2662.03,2653.58,21243
12/21/2012,2641.96,2664.67,2667.7,2639.65,95098
12/20/2012,2697.6,2693.55,2698.71,2679.55,54411
12/19/2012,2709.61,2690.99,2713.39,2690.99,70800
12/18/2012,2675.44,2705.39,2708.48,2669.83,69467
12/17/2012,2629.76,2664.26,2664.72,2627.37,64259
12/14/2012,2635.91,2628.09,2643.97,2620.08,70403
12/13/2012,2667.36,2654.01,2688.44,2643.14,63222
12/12/2012,2694.4,2674.57,2694.43,2668.51,61275
12/11/2012,2665.98,2682.07,2696.9,2664.1,71637
12/10/2012,2634.54,2647.57,2661.35,2632.25,56088
12/7/2012,2667.44,2640.54,2671.57,2631.47,61990
12/6/2012,2631.16,2656.3,2663.01,2623.62,69384
12/5/2012,2660.68,2637.89,2663.44,2624.51,70939
12/4/2012,2671.12,2667.87,2674.03,2651.46,74082
12/3/2012,2697.44,2671.84,2699.04,2669.83,67964
11/30/2012,2680.55,2677.88,2682.36,2668.17,89170
11/29/2012,2677.63,2680.03,2688.95,2667.31,70260
11/28/2012,2627.57,2665.27,2666.31,2613.22,64696
11/27/2012,2649.94,2641.42,2659.35,2637.6,63984
11/26/2012,2634.43,2651.67,2652.07,2626.06,70497
11/23/2012,2617.87,2639.59,2640.39,2614.24,32927
11/21/2012,2596.02,2600.48,2604.51,2587.86,59333
11/20/2012,2592.27,2594.66,2598.47,2570.66,60743
11/19/2012,2564.23,2595.83,2596.75,2562.52,73882
11/16/2012,2525.89,2534.16,2541.34,2494.38,89731
11/15/2012,2534.24,2524.36,2542.17,2514.86,75859
11/14/2012,2574.62,2531.87,2577.57,2528.36,93930
11/13/2012,2558.86,2561.86,2586.59,2554.52,81426
11/12/2012,2596.57,2582.77,2600.65,2575.61,52398
11/9/2012,2574.87,2584.1,2610.17,2571.86,65332
11/8/2012,2620.25,2572.57,2626.42,2572.43,73364
11/7/2012,2647.51,2612.69,2651.26,2602.29,75428
11/6/2012,2676.15,2681.05,2696.46,2668.45,59320
11/5/2012,2657.73,2672.91,2678.94,2651.37,53673
11/2/2012,2701.91,2656.28,2701.91,2654.97,67853
11/1/2012,2661.05,2687.52,2690.72,2657.11,74782
10/31/2012,2663.56,2647.92,2665.88,2639.63,68839
10/26/2012,2657.91,2665.83,2675.92,2636.83,76886
10/25/2012,2677.13,2657.66,2679.81,2649.19,76652
10/24/2012,2685.55,2655.55,2686.51,2653.43,88495
10/23/2012,2670.94,2666.02,2689.48,2658.77,69553
10/22/2012,2678.89,2694.56,2699.08,2671.5,65692
10/19/2012,2741.58,2678.32,2741.58,2675.57,98038
10/18/2012,2770.05,2744.17,2775.83,2734.6,85025
10/17/2012,2763.7,2775.62,2784.81,2760.3,69252
10/16/2012,2746.14,2778.38,2781.01,2743.45,63992
10/15/2012,2729.2,2739.88,2742.7,2713.22,57015
10/12/2012,2719.69,2720.14,2734.4,2714.17,61522
10/11/2012,2750.81,2719.21,2750.81,2718.49,68317
10/10/2012,2743.58,2728.54,2749.42,2724.38,80709
10/9/2012,2781.81,2741.92,2781.81,2736.98,64867
10/8/2012,2797.33,2786.92,2801.85,2781.38,45091
10/5/2012,2840.19,2811.94,2845.97,2806.44,58384
10/4/2012,2824.89,2828.6,2835.33,2814.45,71584
10/3/2012,2810.16,2818.84,2822.56,2797.28,76681
10/2/2012,2807.08,2799.29,2812.21,2779.01,68985
10/1/2012,2811.45,2794.28,2827.61,2784.54,64622
9/28/2012,2812.82,2799.19,2820.36,2795.54,65639
9/27/2012,2790.78,2821.6,2827,2784.62,60216
9/26/2012,2798.93,2781.63,2802.28,2768.58,62573
9/25/2012,2851.65,2804.53,2858.68,2804.13,65681
9/24/2012,2836.35,2843.98,2849.61,2832.53,59623
9/21/2012,2874.53,2861.64,2878.38,2859.55,82609
9/20/2012,2850.44,2861.7,2863.67,2842.59,70064
9/19/2012,2858.54,2864.03,2871.1,2850.32,67924
9/18/2012,2852.42,2857.38,2859.34,2848.91,63877
9/17/2012,2857.52,2856.44,2857.52,2846.17,56827
9/14/2012,2841.82,2855.23,2865.37,2839.48,72041
9/13/2012,2796.72,2831.35,2841.68,2792.18,67409
9/12/2012,2794.38,2791.68,2798.97,2775.4,69494
9/11/2012,2789.09,2784.89,2799.85,2780.24,56293
9/10/2012,2821.03,2788.35,2823.34,2787.33,55719
9/7/2012,2823.22,2825.11,2829.95,2817.48,73123
9/6/2012,2785.01,2829.71,2829.71,2784.81,64084
9/5/2012,2769.19,2766.95,2780.56,2760.66,53613
9/4/2012,2766.93,2772.03,2781.08,2744.29,52944
8/31/2012,2773.24,2772.24,2785.08,2746.68,52715
8/30/2012,2771.44,2753.74,2772.62,2751.53,39959
8/29/2012,2782.98,2784,2790.17,2771.99,41267
8/28/2012,2779.17,2782.69,2790.51,2772.25,43559
8/27/2012,2792,2782.55,2794.27,2777.36,47486
8/24/2012,2754.43,2778.05,2785.34,2750.64,49968
8/23/2012,2773.98,2762.02,2780.71,2755.14,52319
8/22/2012,2765.1,2783.42,2790.3,2759.14,50167
8/21/2012,2791.74,2772.2,2802.91,2762.9,54310
8/20/2012,2777.71,2784.33,2784.57,2767.73,53844
8/17/2012,2775.53,2780.3,2780.77,2767.04,64704
8/16/2012,2743.88,2768.09,2774.22,2742.82,83309
8/15/2012,2724.71,2735.47,2739.14,2724.71,54184
8/14/2012,2737.85,2727.79,2742.83,2721.12,52856
8/13/2012,2721.49,2728.68,2728.88,2708.38,45952
8/10/2012,2710.55,2722.96,2722.96,2704.91,52543
8/9/2012,2712.97,2719.61,2724.43,2708.24,55418
8/8/2012,2707.29,2714.02,2721.02,2705.47,77077
8/7/2012,2705.97,2717.16,2727.31,2701.9,70650
8/6/2012,2686.38,2694.09,2705.71,2681.72,49830
8/3/2012,2664.69,2676,2684.58,2657.5,58477
8/2/2012,2616.04,2625.52,2650.98,2606.54,59766
8/1/2012,2660.49,2635.13,2661.84,2625.08,55729
7/31/2012,2643.28,2642.53,2657.27,2640.26,57252
7/30/2012,2649.78,2642.12,2662.62,2634.5,48388
7/27/2012,2600.03,2647.03,2649.98,2594.84,76671
7/26/2012,2588.2,2584.85,2598.36,2568.33,68168
7/25/2012,2551.7,2549.2,2566.46,2535.04,60366
7/24/2012,2593.39,2567.46,2596.04,2551.35,60176
7/23/2012,2575.29,2589.93,2596.61,2549.96,55968
7/20/2012,2654.6,2618.04,2654.6,2618.04,73151
7/19/2012,2645.34,2655.81,2663.12,2639.41,64118
7/18/2012,2586.86,2625.87,2633.02,2585.48,55713
7/17/2012,2591.78,2591.65,2598.47,2554.34,55287
7/16/2012,2579.96,2577.05,2589.57,2567.45,42463
7/13/2012,2545.98,2584.97,2589.93,2545.98,43820
7/12/2012,2561.68,2545.3,2561.68,2522.89,61709
7/11/2012,2580.07,2570.99,2587.02,2549.05,50566
7/10/2012,2620.33,2585.52,2630.03,2574.26,61687
7/9/2012,2610.38,2610.31,2620.22,2597.27,43230
7/6/2012,2635.65,2612.29,2636.96,2596.1,43329
7/5/2012,2643.63,2647.47,2660.26,2629.91,42969
7/3/2012,2623.46,2645.84,2645.84,2621.77,33739
7/2/2012,2616.52,2625.03,2625.26,2604.9,49456
6/29/2012,2566.84,2615.72,2615.82,2566.84,59758
6/28/2012,2565.53,2536.65,2565.53,2510.37,58899
6/27/2012,2558.67,2565.53,2576.09,2557.09,44621
6/26/2012,2541.21,2549.84,2556.92,2531.6,45374
6/25/2012,2562.98,2533.54,2563.09,2527.01,49665
6/22/2012,2562.28,2585.53,2587,2559.26,77962
6/21/2012,2619.98,2556.96,2622.76,2554.65,61652
6/20/2012,2625,2623.33,2633.21,2603.32,56370
6/19/2012,2606.43,2620.83,2630.86,2605.16,61159
6/18/2012,2570.98,2592.52,2599.52,2554.83,53090
6/15/2012,2543.85,2571.23,2572.84,2542.51,65791
6/14/2012,2529.28,2539.97,2547.31,2515.17,53564
6/13/2012,2541.72,2527.44,2557.31,2519.69,48610
6/12/2012,2523.01,2546.2,2546.83,2510.75,48487
6/11/2012,2578.73,2517.18,2579.23,2513.67,47491
6/8/2012,2529.42,2559.21,2561.57,2522.39,46097
6/7/2012,2569.24,2535.41,2570.48,2531.95,57269
6/6/2012,2504.08,2546.32,2546.32,2504.08,56043
6/5/2012,2467.81,2487.5,2492.53,2467.66,51921
6/4/2012,2458.97,2478.13,2480.97,2443.92,57254
6/1/2012,2510.82,2458.83,2510.82,2458.73,67219
5/31/2012,2535.87,2524.87,2540.4,2507.58,72985
5/30/2012,2538.58,2537.4,2546.01,2522.45,56562
5/29/2012,2542.66,2558.97,2570.79,2536.62,55254
5/25/2012,2532.32,2527.05,2537.56,2520.17,40095
5/24/2012,2553.12,2531.35,2554.2,2512.35,59387
5/23/2012,2534.66,2547.08,2553.19,2499.3,66580
5/22/2012,2553.58,2539.2,2562.48,2524.11,65091
5/21/2012,2482.31,2545.43,2547.69,2478.36,71646
5/18/2012,2509.9,2478.53,2523.15,2474.7,132597
5/17/2012,2562.13,2509.05,2567.55,2509.05,73070
5/16/2012,2589.91,2561.56,2597.16,2558.69,65085
5/15/2012,2589.96,2580.75,2617.23,2576.77,61852
5/14/2012,2593.75,2590.28,2611.37,2587.78,54796
5/11/2012,2606.01,2615.98,2643.22,2604.99,56185
5/10/2012,2631.97,2616.24,2631.97,2606.79,78303
5/9/2012,2600.19,2621.35,2635.71,2588.97,79507
5/8/2012,2624.35,2629.87,2638.3,2587.53,76801
5/7/2012,2622.67,2639.28,2651.74,2620.96,62257
5/4/2012,2682.37,2637.92,2683.25,2637.73,60599
5/3/2012,2737.04,2704.59,2737.14,2697.78,48823
5/2/2012,2713.18,2734.77,2736.3,2707.63,50707
5/1/2012,2719.25,2726.92,2756.81,2715.75,58540
4/30/2012,2731.26,2723.68,2737.54,2720.44,53369
4/27/2012,2737.57,2741.34,2750.5,2723.16,57150
4/26/2012,2709.88,2725.23,2731.73,2705.91,61214
4/25/2012,2694.86,2709.62,2710.87,2691.12,57530
4/24/2012,2647.91,2638.73,2659.52,2628.96,60797
4/23/2012,2651.13,2653.5,2657.36,2629.7,60356
4/20/2012,2699.55,2676.04,2712.01,2674.66,72594
4/19/2012,2707.89,2686.82,2738.59,2676.09,67241
4/18/2012,2714.66,2716.14,2732.03,2707.91,55170
4/17/2012,2678.58,2723.58,2731.38,2675.14,56070
4/16/2012,2713.89,2670.1,2713.89,2660.96,55780
4/13/2012,2730.74,2698.99,2731.35,2698.11,54481
4/12/2012,2715.04,2740.26,2743.41,2711.04,50756
4/11/2012,2719.48,2708.13,2726.94,2702.97,49385
4/10/2012,2738.44,2695.12,2749.51,2688.21,61685
4/9/2012,2726.08,2739.98,2751.44,2722.77,39696
4/5/2012,2740.7,2762.5,2764.21,2739.1,46990
4/4/2012,2759.33,2745,2762.73,2729.21,60666
4/3/2012,2786.14,2782.78,2795.35,2767.05,62410
4/2/2012,2752.25,2784.42,2787.25,2747.54,57276
3/30/2012,2773.93,2755.27,2774.52,2744.47,58780
3/29/2012,2756.44,2762.05,2769.83,2741.32,54214
3/28/2012,2785.98,2770.97,2794,2754.97,52500
3/27/2012,2779.67,2782.12,2793.44,2778.91,53265
3/26/2012,2746.98,2778.02,2778.02,2746.43,48982
3/23/2012,2734.68,2728.55,2734.68,2714.6,41176
3/22/2012,2720.66,2731.5,2737.83,2719.74,43601
3/21/2012,2739.4,2736.88,2752.46,2733.91,41986
3/20/2012,2719.4,2737.63,2740.35,2711.1,48386
3/19/2012,2716.98,2733.26,2738.22,2710.63,44878
3/16/2012,2715.71,2712.78,2719.61,2706.96,66397
3/15/2012,2716.19,2714.79,2720.49,2701.65,56504
3/14/2012,2701.08,2708.41,2717.86,2690.4,56625
3/13/2012,2665.3,2697.43,2697.64,2658.09,53152
3/12/2012,2646.98,2646.85,2651.64,2635.76,41900
3/9/2012,2641.15,2646.85,2651.98,2639.6,51028
3/8/2012,2623.45,2637.18,2643.89,2618.47,51562
3/7/2012,2599.85,2607.85,2614.23,2597.23,50646
3/6/2012,2586.31,2588.95,2593.64,2575.13,58621
3/5/2012,2636.6,2614.92,2642.75,2605.59,54664
3/2/2012,2640.43,2641.58,2650,2633.28,55678
3/1/2012,2634.2,2643.54,2645.91,2625.42,61849
2/29/2012,2638.97,2623.1,2645.2,2614.48,71030
2/28/2012,2610.04,2633.46,2634.23,2607.5,59268
2/27/2012,2589.44,2606.76,2616.86,2579.63,60789
2/24/2012,2602.66,2604.21,2609.45,2598.67,58511
2/23/2012,2578.91,2594.93,2598.1,2570.07,56045
2/22/2012,2586.32,2579.78,2593.05,2575.31,56874
2/21/2012,2589.21,2590.24,2601.74,2574.32,57861
2/17/2012,2587.22,2584.24,2593.56,2572.82,70928
2/16/2012,2555.55,2592.29,2594.71,2551.35,62789
2/15/2012,2584.95,2556.01,2600.96,2552.56,61174
2/14/2012,2561.6,2575.24,2575.24,2553.95,53074
2/13/2012,2564.93,2569.49,2572.64,2554.29,47528
2/10/2012,2543.86,2547.32,2553.1,2537.99,54530
2/9/2012,2553.63,2563.93,2567.28,2541.2,74769
2/8/2012,2533.48,2545.72,2545.84,2523.88,66135
2/7/2012,2522.79,2532.06,2537.64,2514.9,52498
2/6/2012,2519.33,2528.3,2528.3,2513.51,48901
2/3/2012,2518.86,2529.17,2532.26,2514.99,60968
2/2/2012,2495.08,2495.83,2504.16,2487.15,56079
2/1/2012,2481.62,2488.18,2497.31,2474.29,67267
1/31/2012,2476.65,2467.95,2481.51,2453.05,59618
1/30/2012,2438.52,2465.32,2468.57,2433.63,59934
1/27/2012,2450.38,2461.77,2467.46,2449.83,59457
1/26/2012,2474.05,2454.63,2479.31,2444.83,71141
1/25/2012,2456.55,2465.66,2470.58,2440.57,73868
1/24/2012,2426.86,2433.96,2440.2,2423.24,58575
1/23/2012,2437.06,2437.22,2455.22,2424.29,63654
1/20/2012,2428.66,2437.02,2438.25,2428.35,81822
1/19/2012,2435.14,2441.7,2445.59,2433.03,72702
1/18/2012,2396.63,2425.96,2425.96,2395.43,73948
1/17/2012,2396.14,2393.24,2404.08,2385.79,64480
1/13/2012,2371.42,2371.98,2373.5,2352.76,60927
1/12/2012,2377.34,2381.99,2384.26,2359.92,53577
1/11/2012,2363.69,2372.25,2376.58,2357.53,52900
1/10/2012,2374.26,2367.38,2381.43,2360.98,62735
1/9/2012,2362.53,2350.65,2363.48,2342.34,63302
1/6/2012,2350.68,2356.17,2362.58,2341.64,58173
1/5/2012,2326.58,2348.98,2351.45,2317.52,70322
1/4/2012,2316.53,2329.71,2333.29,2307.56,64678
1/3/2012,2323.16,2321.96,2332.24,2315.28,58629
12/30/2011,2281.91,2277.83,2289.12,2277.77,27463
12/29/2011,2272.56,2285.07,2285.72,2264.89,26907
12/28/2011,2294.97,2267.08,2295.17,2262.22,30931
12/27/2011,2284.29,2293.12,2301.3,2281.86,27795
12/23/2011,2274.35,2287.57,2287.96,2268.24,29245
12/22/2011,2254.68,2266.77,2268.59,2251.31,46967
12/21/2011,2265.9,2249.03,2267.01,2222.68,58396
12/20/2011,2253.19,2281.94,2283.45,2252.57,57311
12/19/2011,2244.37,2215.27,2250.27,2209.57,51598
12/16/2011,2238.59,2238.18,2267.55,2234.3,89622
12/15/2011,2253.14,2226.71,2253.21,2223.52,52373
12/14/2011,2259.84,2233.03,2260.52,2219.68,58357
12/13/2011,2308.29,2268.37,2316.9,2258.71,62238
12/12/2011,2295.43,2292.24,2295.53,2274.15,56912
12/9/2011,2287.27,2318.68,2325.64,2287.27,54863
12/8/2011,2309.53,2282.59,2324.04,2278.42,61897
12/7/2011,2312.55,2320.54,2331.73,2292.15,59252
12/6/2011,2327.65,2321.49,2335.79,2313.99,52151
12/5/2011,2336.55,2326.95,2343.1,2315.18,58632
12/2/2011,2327.87,2302.04,2331.12,2301.25,56351
12/1/2011,2294.27,2309.2,2314.9,2292.26,60515
11/30/2011,2270.28,2295.2,2295.35,2264.72,78306
11/29/2011,2225.12,2211.39,2240.63,2205.77,51424
11/28/2011,2207.68,2224.22,2227.81,2206.69,54448
11/25/2011,2159.94,2150.88,2182.28,2150.71,29342
11/23/2011,2199.46,2166.54,2203.14,2166.54,65180
11/22/2011,2205.31,2216.33,2224.04,2191.87,70105
11/21/2011,2219.88,2211.14,2225.54,2188.14,79926
11/18/2011,2273.64,2253.95,2274.62,2250.94,63109
11/17/2011,2320.64,2272.09,2320.81,2257.92,84479
11/16/2011,2345.27,2324.37,2365.13,2322.05,69565
11/15/2011,2334.24,2366.24,2375.1,2331.75,58229
11/14/2011,2350.91,2341.32,2362.46,2333.55,51244
11/11/2011,2336.44,2355.78,2363.12,2330.63,57714
11/10/2011,2338.6,2312.07,2338.91,2290.53,71520
11/9/2011,2346.74,2314.1,2354.9,2307.78,82164
11/8/2011,2386.19,2400.01,2402.51,2362.23,61949
11/7/2011,2353.82,2371.04,2372.72,2329.68,55110
11/4/2011,2353.51,2356.32,2364.37,2331.46,60619
11/3/2011,2340.14,2367.71,2369.77,2311.2,75299
11/2/2011,2321.9,2318.32,2329.06,2298.71,64570
11/1/2011,2301.11,2298.37,2321.36,2287.74,81415
10/31/2011,2376.99,2360.08,2389.29,2359.85,61188
10/28/2011,2386.02,2401.29,2404.8,2384.97,64562
10/27/2011,2390.69,2399.83,2412.52,2365.91,97665
10/26/2011,2349.85,2334.79,2355.02,2291.78,69091
10/25/2011,2375.49,2335.87,2375.53,2332.18,62486
10/24/2011,2341.71,2384.42,2389.91,2341.15,69524
10/21/2011,2332.21,2335.93,2349.79,2314.77,73257
10/20/2011,2316.99,2306.29,2317.32,2274.49,71765
10/19/2011,2348.52,2316.81,2357.55,2310.65,66080
10/18/2011,2331.98,2364.87,2375.26,2309.88,69358
10/17/2011,2359.53,2334.38,2367.21,2322.53,54860
10/14/2011,2360,2371.94,2371.94,2344.74,61508
10/13/2011,2300.86,2326.88,2330.64,2299.73,60194
10/12/2011,2316.76,2307.18,2331.91,2305.31,68436
10/11/2011,2272.64,2294.92,2300.7,2269.54,56931
10/10/2011,2241.17,2278.65,2278.74,2237.48,55703
10/7/2011,2217.51,2202.76,2227.38,2190.26,69866
10/6/2011,2181.58,2217.99,2218.3,2169.57,73708
10/5/2011,2121.03,2182.77,2187.56,2106.62,85766
10/4/2011,2064.01,2129.21,2131.31,2042.9,110529
10/3/2011,2128.02,2085.04,2153.95,2084.3,93328
9/30/2011,2167.24,2139.18,2185.61,2139.17,77854
9/29/2011,2255.55,2197.68,2258.96,2160.2,97208
9/28/2011,2266.29,2220.84,2281.09,2218.77,69741
9/27/2011,2270.69,2253.55,2290.71,2241.75,76768
9/26/2011,2216.66,2234.28,2237.13,2170.14,81966
9/23/2011,2165.75,2206.86,2216.75,2165.62,73920
9/22/2011,2196.63,2184.59,2219.72,2151.48,109524
9/21/2011,2308.41,2258.3,2321.22,2257.55,80072
9/20/2011,2318.55,2295.89,2337.7,2293.06,66815
9/19/2011,2277.64,2308.76,2319.73,2260.24,68848
9/16/2011,2284.28,2306.09,2308.96,2283.43,88284
9/15/2011,2273.22,2286.56,2289.69,2254.47,74335
9/14/2011,2233.66,2252.75,2277.92,2210.63,94574
9/13/2011,2197.66,2220.58,2225.4,2189.83,69235
9/12/2011,2145.78,2191.84,2192.28,2139.58,68939
9/9/2011,2197.72,2163.66,2206.49,2151.35,78784
9/8/2011,2212.71,2214.29,2244.51,2206.79,74091
9/7/2011,2198.61,2223.75,2223.8,2193.83,65380
9/6/2011,2116.48,2167.6,2171.39,2112.84,59513
9/2/2011,2178.11,2167.83,2189.76,2156.99,51807
9/1/2011,2245.01,2219.05,2263.94,2217.02,61133
8/31/2011,2248.19,2241.01,2268.07,2222.48,66331
8/30/2011,2212.07,2237.69,2250.1,2202.45,63166
8/29/2011,2188.67,2223.96,2224.5,2187.72,53528
8/26/2011,2101.91,2161.97,2169.41,2082.04,68326
8/25/2011,2141.86,2108.21,2153.71,2102.5,64698
8/24/2011,2121.52,2145.04,2148.22,2105.31,73822
8/23/2011,2059.03,2129.27,2129.27,2050.19,86302
8/22/2011,2084.27,2044.73,2084.83,2038.14,74841
8/19/2011,2053.01,2038.22,2102.88,2035.3,95461
8/18/2011,2116.79,2073.03,2118.61,2055.18,105823
8/17/2011,2193.3,2181.62,2214.26,2158.95,65297
8/16/2011,2190.14,2194.27,2211.9,2165.04,70511
8/15/2011,2189.49,2214.12,2214.12,2180.86,65980
8/12/2011,2176.54,2182.05,2195.25,2154.86,82452
8/11/2011,2108.92,2167.07,2187.48,2091.91,123102
8/10/2011,2110.14,2073.09,2142.31,2070.24,127173
8/9/2011,2095.99,2160.79,2161.75,2034.92,141538
8/8/2011,2127.87,2060.29,2162.78,2060.29,147621
8/5/2011,2227.49,2194.38,2240.68,2131.52,135676
8/4/2011,2275.3,2207.2,2284.3,2207.05,119022
8/3/2011,2294.94,2312.78,2316.73,2254.91,92142
8/2/2011,2340.73,2292.85,2352.48,2291.37,97115
8/1/2011,2391.42,2354.05,2396.5,2325.17,76456
7/29/2011,2349.3,2362.81,2388.24,2341.82,81947
7/28/2011,2367.44,2371.77,2401.25,2359.87,68659
7/27/2011,2414.36,2367.16,2416.22,2362.12,76164
7/26/2011,2423.16,2429.45,2438.44,2418.52,58386
7/25/2011,2408.65,2424.15,2437.42,2406.17,60264
7/22/2011,2403.2,2429.5,2432.84,2402.06,62546
7/21/2011,2389.56,2404.24,2417.13,2377.82,86050
7/20/2011,2411.71,2387.8,2412.39,2384.5,61226
7/19/2011,2367.81,2398.17,2400.58,2367.81,68200
7/18/2011,2346.53,2344.01,2354.56,2322.62,58777
7/15/2011,2351.81,2356.67,2357.36,2336.13,69625
7/14/2011,2358.89,2325.06,2370.72,2318.2,75897
7/13/2011,2360.43,2352.43,2377.34,2345.8,57567
7/12/2011,2362.19,2343.79,2366.35,2342.13,70304
7/11/2011,2380.56,2362,2392.09,2354.12,61962
7/8/2011,2390.16,2405.89,2405.92,2379.14,51567
7/7/2011,2396.64,2412.89,2418.99,2394.55,58326
7/6/2011,2368.75,2378.58,2383.77,2361.47,48747
7/5/2011,2363.08,2371.21,2374.41,2357.31,51475
7/1/2011,2326.16,2361.39,2363.36,2320.57,55396
6/30/2011,2303,2325.07,2327.36,2302.67,65702
6/29/2011,2290.5,2294.43,2299.32,2278.85,63601
6/28/2011,2256.52,2285.75,2286.92,2254.94,57707
6/27/2011,2217.63,2252.24,2263.21,2215.14,61153
6/24/2011,2245.49,2217.06,2246.96,2213.1,108105
6/23/2011,2210.49,2255.05,2256.7,2204.47,74224
6/22/2011,2243.21,2235.75,2254.64,2234.83,53727
6/21/2011,2210.97,2251.82,2253.27,2203.71,67950
6/20/2011,2187.21,2204.36,2210.64,2186.77,56587
6/17/2011,2220.04,2192.96,2222.51,2186.78,84829
6/16/2011,2209.75,2199.93,2216.74,2180.94,70479
6/15/2011,2229.81,2209.01,2243.22,2204.15,69913
6/14/2011,2240.39,2250.34,2256.46,2240.39,59278
6/13/2011,2225.21,2222.28,2234.22,2214.37,65360
6/10/2011,2249.4,2221.09,2250.89,2220.83,64680
6/9/2011,2253.23,2256.65,2267.76,2246.49,57953
6/8/2011,2264.4,2252.89,2268,2246.62,72459
6/7/2011,2279.55,2268.96,2288.76,2268.06,67176
6/6/2011,2288.61,2274.48,2299.4,2273.24,63204
6/3/2011,2301.4,2292.31,2317.93,2289.41,69451
6/2/2011,2325.56,2326.7,2335.66,2314.69,62406
6/1/2011,2368.29,2322.48,2373.82,2321,74263
5/31/2011,2359.05,2372.54,2372.54,2347.23,88718
5/27/2011,2328.65,2336.09,2339.1,2327.32,53427
5/26/2011,2306.44,2325.93,2332.02,2306.11,60069
5/25/2011,2299.49,2310.95,2321.51,2298.72,66594
5/24/2011,2321.59,2303.55,2322.63,2302.36,59629
5/23/2011,2318.16,2316.78,2325.86,2306.43,60948
5/20/2011,2365.49,2351.43,2368.99,2348.73,55300
5/19/2011,2369.06,2369.67,2374.22,2355.4,62098
5/18/2011,2340.69,2362.95,2366.4,2337.48,63981
5/17/2011,2325.86,2343.51,2343.73,2320.33,84323
5/16/2011,2368.47,2337.85,2375.36,2332.84,74269
5/13/2011,2403.06,2379.24,2406.01,2378.76,64828
5/12/2011,2384.14,2407.89,2410.45,2372.19,83224
5/11/2011,2408.15,2393.08,2415.9,2377.43,83757
5/10/2011,2397.2,2411.35,2414.58,2394.84,72430
5/9/2011,2384.2,2390.97,2399.68,2376.96,59104
5/6/2011,2395.92,2383.18,2411.63,2376.15,76375
5/5/2011,2376.46,2375.21,2402.05,2366.73,74096
5/4/2011,2392.16,2387.51,2398.46,2367.68,78085
5/3/2011,2401.8,2392.8,2404.12,2377.33,91502
5/2/2011,2410.24,2404.24,2417.83,2397.48,71925
4/29/2011,2405.05,2404.08,2415.56,2403.25,117813
4/28/2011,2404.96,2409.9,2411.98,2398.93,67444
4/27/2011,2402.45,2413.59,2415.85,2390.46,67907
4/26/2011,2389.24,2396.03,2405.23,2384.8,71463
4/25/2011,2377.91,2383.72,2385.03,2375.12,50589
4/21/2011,2381.2,2377.3,2381.2,2370.28,65275
4/20/2011,2344.21,2357.76,2360.69,2344.21,80640
4/19/2011,2297,2306.77,2306.77,2286.59,56112
4/18/2011,2281.92,2292.34,2293.08,2254.88,62789
4/15/2011,2304.46,2307.58,2316.82,2293.53,62831
4/14/2011,2301.27,2311.25,2315.22,2291.79,56922
4/13/2011,2312.8,2316.63,2322.6,2298.82,54215
4/12/2011,2302.89,2298.3,2308.2,2288.68,56658
4/11/2011,2330.26,2314.5,2333.98,2305.53,53230
4/8/2011,2342.74,2321.18,2345.41,2313.33,52981
4/7/2011,2331.74,2332.88,2346.86,2315.83,67559
4/6/2011,2343.37,2332.34,2352.25,2320.32,76142
4/5/2011,2330.12,2327.87,2342.34,2323.41,72423
